movie_id,title,imdb_id,overview,genres,director,cast,language,year,rating,votes,runtime_minutes,poster,backdrop,trailer,popularity,budget_crores,revenue_crores,production_company,release_date,source,content
407331.0,atti,,bava lives in a lower middle class tenement in triplicane chennai he runs a water can business along with his friends he also sings gana songs in death ceremonies during one such occasion he crosses swords with a local thug mookuthi and gets a mobile phone while running for his life on the road the owner of the mobile phone is the heroine and she wants it back bava s repeated attempts to meet her and hand over the mobile fail due to various reasons and when he finally meets her with the mobile he is brutally attacked by a group of goons and the mobile goes missing again a local paid killer radha is hired by a wealthy builder to kill bava and snatch the phone from him whether bava manages to escape the bid to kill him what happen to the mobile phone and what is the reason behind the phone becoming a threat to his life these questions are answered in the rest of the film,drama comedy,vijaya baskar,ma ka pa anand ramki rajendran yogi babu mahanadhi shankar,,2016,10.0,1.0,147.0,,,,0.4953,0.0,0.0,Imaginary Missions,07-07-2016,dataset_4,drama comedy drama comedy vijaya baskar ma ka pa anand ramki rajendran yogi babu mahanadhi shankar  bava lives in a lower middle class tenement in triplicane chennai he runs a water can business along with his friends he also sings gana songs in death ceremonies during one such occasion he crosses swords with a local thug mookuthi and gets a mobile phone while running for his life on the road the owner of the mobile phone is the heroine and she wants it back bava s repeated attempts to meet her and hand over the mobile fail due to various reasons and when he finally meets her with the mobile he is brutally attacked by a group of goons and the mobile goes missing again a local paid killer radha is hired by a wealthy builder to kill bava and snatch the phone from him whether bava manages to escape the bid to kill him what happen to the mobile phone and what is the reason behind the phone becoming a threat to his life these questions are answered in the rest of the film
,attu,,a romantic action film directed by rathan linga starring archana ravi and rishi rithvik in the lead roles,romance action drama,rathan linga,archana ravi rishi rithvik bala singh yogi babu,tamil,0,,,,,,,,,,,,dataset_3_tamil,romance action drama romance action drama rathan linga archana ravi rishi rithvik bala singh yogi babu tamil a romantic action film directed by rathan linga starring archana ravi and rishi rithvik in the lead roles
450580.0,attu,,a romantic action film directed by rathan linga starring archana ravi and rishi rithvik in the lead roles,romance action drama,rathan linga,archana ravi rishi rithvik bala singh yogi babu,,2017,0.0,0.0,138.0,,,,2.0419,0.0,0.0,Studio 9 Productions,31-03-2017,dataset_4,romance action drama romance action drama rathan linga archana ravi rishi rithvik bala singh yogi babu  a romantic action film directed by rathan linga starring archana ravi and rishi rithvik in the lead roles
,august 16 1947,,an atrocious british general is in charge of a secluded fictional village in pre independence madras spanning in three days from 14 august to 16 august 1947 and follows the illiterate and oppressed villagers lives as they fail to receive the news of india s independence due to isolation a local lout param leads a revolt to free them all,action drama,n s ponkumar,gautham ram karthik revathy sharma pugazh tsr richard ashton,tamil,0,,,,,,,,,,,,dataset_3_tamil,action drama action drama n s ponkumar gautham ram karthik revathy sharma pugazh tsr richard ashton tamil an atrocious british general is in charge of a secluded fictional village in pre independence madras spanning in three days from 14 august to 16 august 1947 and follows the illiterate and oppressed villagers lives as they fail to receive the news of india s independence due to isolation a local lout param leads a revolt to free them all
980044.0,august 16 1947,,an atrocious british general is in charge of a secluded fictional village in pre independence madras spanning in three days from 14 august to 16 august 1947 and follows the illiterate and oppressed villagers lives as they fail to receive the news of india s independence due to isolation a local lout param leads a revolt to free them all,action drama,ns ponkumar,gautham ram karthik revathy sharma pugazh tsr richard ashton,,2023,5.0,5.0,144.0,,,,1.5711,0.0,0.0,Unknown,07-04-2023,dataset_4,action drama action drama ns ponkumar gautham ram karthik revathy sharma pugazh tsr richard ashton  an atrocious british general is in charge of a secluded fictional village in pre independence madras spanning in three days from 14 august to 16 august 1947 and follows the illiterate and oppressed villagers lives as they fail to receive the news of india s independence due to isolation a local lout param leads a revolt to free them all
,auliban the seller of rings,,in a peaceful village the mayor seeing that the population is bored with tranquility invents the mystical figure of rajeh and tells stories to villagers about the exploits of rajeh who kills and maims and steals one day the mayor nasri shamseddine tells the villagers that rajeh is heading to the village itself and they better be careful two smart men notice that the mayor was lying and that it is all his imagination so they go on making good on the fictitious person and steal money and assault the mayor in the dark saying that they were rajeh eventually an old man with the name of rajeh arrives in the village amid public fears then it became obvious that rajeh was merely a seller of rings for weddings and he wanted to marry his son to fairuz the nephew of the mayor the two bad guys willingly go to jail for making use of the mayor s joke kamal dib kamal dib tbs sct gc ca,comedy music,youssef chahine,fairuz nasri shamseddine joseph azar phelemone wehbe joseph nassif elie choueiri,tamil,0,,,,,,,,,,,,dataset_3_tamil,comedy music comedy music youssef chahine fairuz nasri shamseddine joseph azar phelemone wehbe joseph nassif elie choueiri tamil in a peaceful village the mayor seeing that the population is bored with tranquility invents the mystical figure of rajeh and tells stories to villagers about the exploits of rajeh who kills and maims and steals one day the mayor nasri shamseddine tells the villagers that rajeh is heading to the village itself and they better be careful two smart men notice that the mayor was lying and that it is all his imagination so they go on making good on the fictitious person and steal money and assault the mayor in the dark saying that they were rajeh eventually an old man with the name of rajeh arrives in the village amid public fears then it became obvious that rajeh was merely a seller of rings for weddings and he wanted to marry his son to fairuz the nephew of the mayor the two bad guys willingly go to jail for making use of the mayor s joke kamal dib kamal dib tbs sct gc ca
,auto queens,,mohana is the president of the first trade union for women auto rickshaw drivers in the southeast indian state of tamil nadu as well as maneuvering her own auto through the busy streets of chennai she has to navigate a sexist and patriarchal system to secure equal opportunities for women drivers she faces constant resistance with conflicts and humiliations every day,documentary,sraiyanti,,tamil,0,,,,,,,,,,,,dataset_3_tamil,documentary documentary sraiyanti  tamil mohana is the president of the first trade union for women auto rickshaw drivers in the southeast indian state of tamil nadu as well as maneuvering her own auto through the busy streets of chennai she has to navigate a sexist and patriarchal system to secure equal opportunities for women drivers she faces constant resistance with conflicts and humiliations every day
1567963.0,auto queens,,mohana is the president of the first trade union for women auto rickshaw drivers in the southeast indian state of tamil nadu as well as maneuvering her own auto through the busy streets of chennai she has to navigate a sexist and patriarchal system to secure equal opportunities for women drivers she faces constant resistance with conflicts and humiliations every day,documentary,sraiyanti,,,2025,0.0,0.0,30.0,,,,0.9093,0.0,0.0,Unknown,16-11-2025,dataset_4,documentary documentary sraiyanti   mohana is the president of the first trade union for women auto rickshaw drivers in the southeast indian state of tamil nadu as well as maneuvering her own auto through the busy streets of chennai she has to navigate a sexist and patriarchal system to secure equal opportunities for women drivers she faces constant resistance with conflicts and humiliations every day
,aval,,two families have a tough time dealing with a revenge seeking spirit which is strangely connected with one of its members,horror thriller,milind rau,siddharth andrea jeremiah atul kulkarni anisha victor suresh,tamil,0,,,,,,,,,,,,dataset_3_tamil,horror thriller horror thriller milind rau siddharth andrea jeremiah atul kulkarni anisha victor suresh tamil two families have a tough time dealing with a revenge seeking spirit which is strangely connected with one of its members
480308.0,aval,,two families have a tough time dealing with a revenge seeking spirit which is strangely connected with one of its members,horror thriller,milind rau,siddharth andrea jeremiah atul kulkarni anisha victor suresh,,2017,5.762,42.0,136.0,,,,1.2657,0.0,0.0,Etaki Entertainment,02-11-2017,dataset_4,horror thriller horror thriller milind rau siddharth andrea jeremiah atul kulkarni anisha victor suresh  two families have a tough time dealing with a revenge seeking spirit which is strangely connected with one of its members
,aval appadithan 2,,feminism is not the exact opposite of men the woman our heroine is the one who implements the concept of femininity to retain the power of woman by preserving the cultural family and child interests of our country,family drama,ra mu chidambaram,syed abdagir sneha parthibaraja,tamil,0,,,,,,,,,,,,dataset_3_tamil,family drama family drama ra mu chidambaram syed abdagir sneha parthibaraja tamil feminism is not the exact opposite of men the woman our heroine is the one who implements the concept of femininity to retain the power of woman by preserving the cultural family and child interests of our country
1632755.0,aval appadithan 2,,,drama,ra mu chidambaram,syed abdagir sneha parthibaraja,,2023,0.0,0.0,0.0,,,,0.3908,0.0,0.0,Yun Flicks,21-07-2023,dataset_4,drama drama ra mu chidambaram syed abdagir sneha parthibaraja  
